logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua professor julio ferreira de melo;131;sala 0304 edf wecon emp center ii;115000.0;Boa Viagem;1995;502.5;39.64;0.02617;Médio;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2023-05-19;Bom;Sala;0.0;37249;-8.114124;-34.897466;2023;2023;5;2023;28;2901.109989909183;0;Low;Small;1
rua maria carolina;553;apto 601 edf golden lake;680000.0;Boa Viagem;2007;1350.0;203.62;0.02173;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-30;Bom;Apartamento;0.0;42510;-8.113567;-34.898238;2023;2023;5;2023;16;3339.5540713093014;0;High;Extra Large;1
rua maria carolina;525;apto 2602 edf atlantico prince;840000.0;Boa Viagem;2005;1293.75;145.43;0.01851;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-16;Bom;Apartamento;310000.0;42510;-8.113695;-34.898001;2023;2023;5;2023;18;5775.974695729904;1;High;Large;1
rua maria carolina;505;apto 0401 edf kelmane;520251.03;Boa Viagem;1979;1024.0;245.09;0.04999;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-25;Bom;Apartamento;405000.0;42510;-8.113765;-34.897722;2023;2023;4;2023;44;2122.693826757518;1;Medium-High;Extra Large;1
rua maria carolina;505;apto 0602 edf kelmane;510000.0;Boa Viagem;1979;1024.0;245.09;0.04999;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-26;Bom;Apartamento;255000.0;42510;-8.113765;-34.897722;2023;2023;9;2023;44;2080.8682524786814;1;Medium-High;Extra Large;1
rua antonio falcao;646;apto 0501 edf luso;300862.0;Boa Viagem;1986;1012.5;141.84;0.03167;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-25;Bom;Apartamento;0.0;5690;-8.11393;-34.898427;2023;2023;7;2023;37;2121.136491821771;0;Medium-Low;Large;1
rua antonio falcao;668;apto 0503 edf medusa;335000.0;Boa Viagem;1993;1012.5;107.76;0.03241;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-16;Bom;Apartamento;100000.0;5690;-8.113835;-34.898607;2023;2023;1;2023;30;3108.760207869339;1;Medium-Low;Large;1
rua antonio falcao;668;apto 1001 edf medusa;350000.0;Boa Viagem;1993;1012.5;108.41;0.03261;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-15;Bom;Apartamento;0.0;5690;-8.113835;-34.898607;2023;2023;2;2023;30;3228.484457153399;0;Medium-Low;Large;1
rua antonio falcao;668;apto 0203 edf medusa;323932.99;Boa Viagem;1993;1012.5;107.76;0.03241;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-17;Bom;Apartamento;180000.0;5690;-8.113835;-34.898607;2023;2023;3;2023;30;3006.0596696362286;1;Medium-Low;Large;1
rua antonio falcao;668;apto 0902 edf medusa;360795.72;Boa Viagem;1993;1012.5;116.74;0.03511;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-01;Bom;Apartamento;0.0;5690;-8.113835;-34.898607;2023;2023;6;2023;30;3090.5920849751583;0;Medium-Low;Large;1
rua antonio falcao;714;apto 0801 edf château medoc;375000.0;Boa Viagem;1993;1365.3;152.99;0.02797;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-03;Bom;Apartamento;0.0;5690;-8.113724;-34.898824;2023;2023;1;2023;30;2451.140597424668;0;Medium-High;Large;1
rua maria carolina;661;apto 3308 bloco b;287925.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-04;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;8;2023;9;4251.698168930892;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2301 bloco a;438096.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-04;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;12;2023;9;3531.0389296364956;0;Medium-High;Large;1
rua maria carolina;661;apto 404 bloco a;386726.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-13;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3137.990912041545;0;Medium-High;Large;1
rua maria carolina;661;apto 604 bloco a;391616.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3177.66958779617;0;Medium-High;Large;1
rua maria carolina;661;apto 906 bloco a;305000.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-24;Bom;Apartamento;170581.69;42510;-8.113154;-34.899229;2023;2023;4;2023;9;3997.37876802097;1;Medium-Low;Medium;1
rua maria carolina;661;apto 1202 bloco a;277302.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-23;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;10;2023;9;3637.7016922471466;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1203 bloco a;277505.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-25;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3637.024901703801;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1302 bloco a;279050.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;3660.6322969959333;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1306 bloco a;279254.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-21;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;11;2023;9;3659.9475753604197;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1401 bloco a;500000.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-06;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;4029.983074071089;0;Medium-High;Large;1
rua maria carolina;661;apto 1508 bloco a;166648.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-03;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;8;2023;9;1343.1772386555976;0;Low;Large;1
rua maria carolina;661;apto 1708 bloco a;160000.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-22;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;11;2023;9;1289.5945837027484;0;Low;Large;1
rua maria carolina;661;apto 1708 bloco a;450000.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-25;Bom;Apartamento;360000.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;3626.9847666639803;1;Medium-High;Large;1
rua maria carolina;661;apto 1903 bloco a;289982.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;3800.5504587155965;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1903 bloco a;289982.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-25;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;3800.5504587155965;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2005 bloco a;427623.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-25;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;3469.8393378773126;0;Medium-High;Large;1
rua maria carolina;661;apto 2104 bloco a;430318.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-06;Bom;Apartamento;344000.0;42510;-8.113154;-34.899229;2023;2023;11;2023;9;3491.70723790977;1;Medium-High;Large;1
rua maria carolina;661;apto 2307 bloco a;300000.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-10;Bom;Apartamento;240000.0;42510;-8.113154;-34.899229;2023;2023;2;2023;9;3935.458480913026;1;Medium-Low;Medium;1
rua maria carolina;661;apto 2501 bloco a;443636.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;3;2023;9;3575.6911420972033;0;Medium-High;Large;1
rua maria carolina;661;apto 2701 bloco a;449246.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-11;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3620.907552188281;0;Medium-High;Large;1
rua maria carolina;661;apto 2702 bloco a;304706.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-24;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;3997.1927062836153;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2704 bloco a;446849.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3625.84388185654;0;Medium-High;Large;1
rua maria carolina;661;apto 2705 bloco a;446849.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-11;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3625.84388185654;0;Medium-High;Large;1
rua maria carolina;661;apto 2705 bloco a;446849.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-03;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;3625.84388185654;0;Medium-High;Large;1
rua maria carolina;661;apto 2705 bloco a;446849.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-03;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;3625.84388185654;0;Medium-High;Large;1
rua maria carolina;661;apto 2707 bloco a;304706.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;3;2023;9;3997.1927062836153;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2707 bloco a;304706.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-12;Bom;Apartamento;208000.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;3997.1927062836153;1;Medium-Low;Medium;1
rua maria carolina;661;apto 2906 bloco a;268923.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-16;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;3524.5478374836175;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2907 bloco a;308559.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-22;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;4047.737111373475;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2907 bloco a;308559.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-04;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;4047.737111373475;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2908 bloco a;600000.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-27;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;12;2023;9;4835.979688885307;0;High;Large;1
rua maria carolina;661;apto 3006 bloco a;320000.0;Boa Viagem;2014;6173.5;76.3;0.00181;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-19;Bom;Apartamento;253000.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;4193.971166448231;1;Medium-Low;Medium;1
rua maria carolina;661;apto 3102 bloco a;312461.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-21;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;4098.924308015217;0;Medium-Low;Medium;1
rua maria carolina;661;apto 3102 bloco a;312461.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-24;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;4098.924308015217;0;Medium-Low;Medium;1
rua maria carolina;661;apto 3204 bloco a;461109.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-15;Bom;Apartamento;290000.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3741.5530671859788;1;Medium-High;Large;1
rua maria carolina;661;apto 3207 bloco a;314430.0;Boa Viagem;2014;6173.5;76.23;0.0018;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-16;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;4124.754033844943;0;Medium-Low;Medium;1
rua maria carolina;661;apto 3308 bloco a;466504.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;3;2023;9;3760.0064479729185;0;Medium-High;Large;1
rua maria carolina;661;apto 3405 bloco a;266250.0;Boa Viagem;2014;6173.5;123.24;0.00292;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-11;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;2160.418695228822;0;Medium-Low;Large;1
rua maria carolina;661;apto 208 bloco b;236970.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;9;2023;9;3499.261665682221;0;Low;Medium;1
rua maria carolina;661;apto 506 bloco b;198958.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-06;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;11;2023;9;3746.1495010355866;0;Low;Medium;1
rua maria carolina;661;apto 608 bloco b;243001.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-17;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;8;2023;9;3588.319551092735;0;Low;Medium;1
rua maria carolina;661;apto 1102 bloco b;206601.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-27;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;7;2023;9;3890.0583694219545;0;Low;Medium;1
rua maria carolina;661;apto 1108 bloco b;250755.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-25;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;3702.820437093916;0;Medium-Low;Medium;1
rua maria carolina;661;apto 1206 bloco b;83161.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-13;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;11;2023;9;1565.8256448879683;0;Low;Medium;1
rua maria carolina;661;apto 1708 bloco b;260389.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-18;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;10;2023;9;3845.0826934435913;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2102 bloco b;219998.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;4142.308416494069;0;Low;Medium;1
rua maria carolina;661;apto 2308 bloco b;270392.0;Boa Viagem;2014;6173.5;67.72;0.0016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-25;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;10;2023;9;3992.793857058476;0;Medium-Low;Medium;1
rua maria carolina;661;apto 2504 bloco b;225597.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-02;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;4247.731124082094;0;Low;Medium;1
rua maria carolina;661;apto 2804 bloco b;229889.0;Boa Viagem;2014;6173.5;53.11;0.00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-14;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;6;2023;9;4328.544530220298;0;Low;Medium;1
rua maria carolina;661;apto 2708 bloco a;449246.0;Boa Viagem;2014;6173.5;124.07;0.00294;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;5;2023;9;3620.907552188281;0;Medium-High;Large;1
rua maria carolina;661;apto 3406 bloco b;229829.0;Boa Viagem;2014;6173.5;50.64;0.0012;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-12;Bom;Apartamento;0.0;42510;-8.113154;-34.899229;2023;2023;1;2023;9;4538.487361769352;0;Low;Medium;1
rua fernandes belo;172;SEM COMPLEMENTO;175000.0;Ibura;1982;200.0;107.52;1.0;Simples;Casa;RESIDENCIAL;2023-05-15;Bom;Casa;0.0;77313;;;2023;2023;5;2023;41;1627.6041666666667;0;Low;Large;0
rua emilio monteiro fonseca;605;SEM COMPLEMENTO;220000.0;Ibura;2001;360.0;65.26;1.0;Simples;Casa;RESIDENCIAL;2023-07-05;Bom;Casa;0.0;21334;-8.125504;-34.936801;2023;2023;7;2023;22;3371.1308611707013;0;Low;Medium;1
rua presidente venceslau;85;SEM COMPLEMENTO;130000.0;Ibura;1999;200.0;53.97;1.0;Simples;Casa;RESIDENCIAL;2023-10-31;Bom;Casa;0.0;64068;-8.128519;-34.933247;2023;2023;10;2023;24;2408.745599407078;0;Low;Medium;1
rua rubineia;109;SEM COMPLEMENTO;95000.0;Ibura;1992;200.0;42.0;1.0;Simples;Casa;RESIDENCIAL;2023-01-06;Regular;Casa;0.0;59552;;;2023;2023;1;2023;31;2261.904761904762;0;Low;Small;0
rua pres venceslau;661;apto 0202 bloco s;45000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-06-05;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;6;2023;30;799.2895204262878;0;Low;Medium;1
rua presidente venceslau;661;apto 1 bloco d;75000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;3;2023;30;1332.1492007104796;0;Low;Medium;1
rua presidente venceslau;661;apto 3 bloco g;85000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-12-06;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;12;2023;30;1509.7690941385436;0;Low;Medium;1
rua presidente venceslau;661;apto 0201 bloco h;73000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-04-12;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;4;2023;30;1296.6252220248668;0;Low;Medium;1
rua presidente venceslau;661;apto 3 bloco i;75000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-02;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;3;2023;30;1332.1492007104796;0;Low;Medium;1
rua presidente venceslau;661;apto 0101 bloco r;120000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-06-20;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;6;2023;30;2131.4387211367675;0;Low;Medium;1
rua presidente venceslau;661;apto 0101 bloco t;75000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-01-27;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;1;2023;30;1332.1492007104796;0;Low;Medium;1
rua presidente venceslau;661;apto 0104 bloco t;120000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-09-19;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;9;2023;30;2131.4387211367675;0;Low;Medium;1
rua presidente venceslau;661;apto 0104 bloco t;120000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-11-06;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;11;2023;30;2131.4387211367675;0;Low;Medium;1
rua presidente venceslau;661;apto 0104 bloco l;80000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-01-12;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;1;2023;30;1420.9591474245117;0;Low;Medium;1
rua presidente venceslau;661;apto 0104 bloco l;80000.0;Ibura;1993;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-01-12;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;1;2023;30;1420.9591474245117;0;Low;Medium;1
rua presidente venceslau;661;apto 3 bloco a;85000.0;Ibura;1994;39295.19;56.3;0.0025;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-11-13;Bom;Apartamento;0.0;64068;-8.130102;-34.932363;2023;2023;11;2023;29;1509.7690941385436;0;Low;Medium;1
rua rio pajeu;482;apto 0104 bloco a3 - edf rio claro;140000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;105000.0;58335;;;2023;2023;8;2023;29;2610.9660574412533;1;Low;Medium;0
rua rio pajeu;482;apto 0102 bloco a4 - edf rio colorado;108000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-22;Bom;Apartamento;0.0;58335;;;2023;2023;5;2023;29;2014.1738157403954;0;Low;Medium;0
rua rio pajeu;482;apto 0101 bloco a10 - edf rio doce;145000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-04-17;Bom;Apartamento;0.0;58335;;;2023;2023;4;2023;29;2704.2148452070123;0;Low;Medium;0
rua rio pajeu;482;apto 3 bloco b3 - edf rio una;120000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-23;Bom;Apartamento;0.0;58335;;;2023;2023;3;2023;29;2237.970906378217;0;Low;Medium;0
rua rio pajeu;482;apto 4 bloco b3 - edf rio una;160000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-12-05;Bom;Apartamento;120000.0;58335;;;2023;2023;12;2023;29;2983.9612085042895;1;Low;Medium;0
rua rio pajeu;482;apto 0202 bloco b3 - edf rio una;95000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-02-02;Bom;Apartamento;0.0;58335;;;2023;2023;2;2023;29;1771.726967549422;0;Low;Medium;0
rua rio pajeu;482;apto 0304 bloco b3 - edf rio una;120000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-03-07;Bom;Apartamento;0.0;58335;;;2023;2023;3;2023;29;2237.970906378217;0;Low;Medium;0
rua rio pajeu;482;apto 0304 bloco b11 - edf rio da barra;120000.0;Ibura;1994;22680.0;53.63;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-07-31;Bom;Apartamento;0.0;58335;;;2023;2023;7;2023;29;2237.553608055193;0;Low;Medium;0
rua rio pajeu;482;apto 0101 bloco b8 - edf rio vermelho;108000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-05-30;Bom;Apartamento;0.0;58335;;;2023;2023;5;2023;29;2014.1738157403954;0;Low;Medium;0
rua rio pajeu;482;apto 0101 bloco b15 - edf rio real;110000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-01-30;Bom;Apartamento;0.0;58335;;;2023;2023;1;2023;29;2051.473330846699;0;Low;Medium;0
rua rio pajeu;482;apto 0203 bloco b15 - edf rio real;96000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-07-06;Bom;Apartamento;0.0;58335;;;2023;2023;7;2023;29;1790.3767251025738;0;Low;Medium;0
rua rio pajeu;482;apto 0302 bloco b9-edf rio largo;108000.0;Ibura;1994;22680.0;53.62;0.00248;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-06-06;Bom;Apartamento;0.0;58335;;;2023;2023;6;2023;29;2014.1738157403954;0;Low;Medium;0
rua rio pajeu;502;apto 0303 bloco b10;115000.0;Ibura;1993;22680.0;53.62;0.00249;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-06-09;Bom;Apartamento;0.0;58335;;;2023;2023;6;2023;30;2144.722118612458;0;Low;Medium;0
